dataset	primary	processed	tier	status	nevents	nfiles	size_TB	created
/ST_tW_antitop_5f_NoFullyHadronicDecays_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2/NANOAODSIM	ST_tW_antitop_5f_NoFullyHadronicDecays_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2	NANOAODSIM	VALID	3654510	6	0.010	2025-12-29
/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	2554000	4	0.007	2025-10-18
/ST_tW_top_5f_NoFullyHadronicDecays_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	ST_tW_top_5f_NoFullyHadronicDecays_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	PRODUCTION	3368375	6	0.009	2026-01-05
/ST_tW_top_5f_NoFullyHadronicDecays_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2/NANOAODSIM	ST_tW_top_5f_NoFullyHadronicDecays_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2	NANOAODSIM	VALID	3368375	5	0.009	2025-12-29
/ST_tW_top_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	ST_tW_top_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	2491000	4	0.007	2025-10-18
/THQ_ctcvcp_4f_Hincl_TuneCP5_13TeV_madgraph_pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	THQ_ctcvcp_4f_Hincl_TuneCP5_13TeV_madgraph_pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	14939986	20	0.049	2025-10-19
/TTJets_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTJets_TuneCP5_13TeV-amcatnloFXFX-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	90609841	123	0.296	2025-10-15
/TTTT_TuneCP5_13TeV-amcatnlo-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTTT_TuneCP5_13TeV-amcatnlo-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	4602000	13	0.028	2025-10-19
/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	INVALID	0	0	0.000	2025-09-17
/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2/NANOAODSIM	TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2	NANOAODSIM	VALID	43630000	63	0.130	2025-10-17
/TTToHadronic_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTToHadronic_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	INVALID	0	0	0.000	2025-09-17
/TTToHadronic_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2/NANOAODSIM	TTToHadronic_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2	NANOAODSIM	VALID	108556000	136	0.336	2025-10-18
/TTToSemiLeptonic_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTToSemiLeptonic_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	INVALID	0	0	0.000	2025-09-17
/TTToSemiLeptonic_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2/NANOAODSIM	TTToSemiLeptonic_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2	NANOAODSIM	VALID	144974000	185	0.446	2025-10-17
/TTWH_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTWH_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	160000	1	0.001	2025-10-18
/TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTWJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	3322643	8	0.013	2025-10-18
/TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	308983	1	0.001	2025-10-18
/TTWW_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTWW_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	309000	1	0.001	2025-10-18
/TTWW_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1/NANOAODSIM	TTWW_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1	NANOAODSIM	VALID	3985552	10	0.018	2025-10-18
/TTWZ_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTWZ_TuneCP5_13TeV-madgraph-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	159000	1	0.001	2025-10-18
/TTZToLLNuNu_M-10_TuneCP5_13TeV-amcatnlo-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTZToLLNuNu_M-10_TuneCP5_13TeV-amcatnlo-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	6057000	10	0.023	2025-10-18
/TTZToQQ_TuneCP5_13TeV-amcatnlo-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTZToQQ_TuneCP5_13TeV-amcatnlo-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	5401000	12	0.022	2025-10-19
/TTbb_4f_TTTo2L2Nu_TuneCP5-Powheg-Openloops-Pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTbb_4f_TTTo2L2Nu_TuneCP5-Powheg-Openloops-Pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	1571799	3	0.005	2026-03-05
/TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTbb_4f_TTToHadronic_TuneCP5-Powheg-Openloops-Pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	2597868	5	0.009	2026-03-05
/TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	TTbb_4f_TTToSemiLeptonic_TuneCP5-Powheg-Openloops-Pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	3337118	7	0.012	2026-03-05
/WJetsToLNu_HT-100To200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToLNu_HT-100To200_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	19753958	19	0.038	2025-10-18
/WJetsToLNu_HT-100To200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1/NANOAODSIM	WJetsToLNu_HT-100To200_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1	NANOAODSIM	VALID	20479332	19	0.040	2025-10-17
/WJetsToLNu_HT-1200To2500_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToLNu_HT-1200To2500_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	2090561	6	0.010	2025-10-20
/WJetsToLNu_HT-1200To2500_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext2-v1/NANOAODSIM	WJetsToLNu_HT-1200To2500_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext2-v1	NANOAODSIM	VALID	3902685	9	0.018	2025-10-19
/WJetsToLNu_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToLNu_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	15067621	21	0.038	2025-10-19
/WJetsToLNu_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1/NANOAODSIM	WJetsToLNu_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1	NANOAODSIM	VALID	18440960	23	0.047	2025-10-24
/WJetsToLNu_HT-2500ToInf_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToLNu_HT-2500ToInf_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	709514	2	0.004	2025-10-18
/WJetsToLNu_HT-2500ToInf_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext2-v1/NANOAODSIM	WJetsToLNu_HT-2500ToInf_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext2-v1	NANOAODSIM	VALID	4287657	11	0.022	2025-10-18
/WJetsToLNu_HT-400To600_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToLNu_HT-400To600_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	2115509	4	0.007	2025-10-19
/WJetsToLNu_HT-400To600_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext2-v1/NANOAODSIM	WJetsToLNu_HT-400To600_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext2-v1	NANOAODSIM	VALID	2934047	5	0.010	2025-10-18
/WJetsToLNu_HT-600To800_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToLNu_HT-600To800_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	2251807	4	0.009	2025-10-19
/WJetsToLNu_HT-600To800_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext2-v1/NANOAODSIM	WJetsToLNu_HT-600To800_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext2-v1	NANOAODSIM	VALID	4519055	9	0.017	2025-10-18
/WJetsToLNu_HT-70To100_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToLNu_HT-70To100_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	19439931	22	0.033	2025-10-18
/WJetsToLNu_HT-70To100_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1/NANOAODSIM	WJetsToLNu_HT-70To100_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1	NANOAODSIM	VALID	20618288	21	0.035	2025-10-24
/WJetsToLNu_HT-800To1200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToLNu_HT-800To1200_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	2132228	4	0.009	2025-10-19
/WJetsToLNu_HT-800To1200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext2-v1/NANOAODSIM	WJetsToLNu_HT-800To1200_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext2-v1	NANOAODSIM	VALID	4448546	12	0.019	2025-10-19
/WJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToLNu_TuneCP5_13TeV-amcatnloFXFX-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	28268221	27	0.040	2025-10-18
/WJetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	PRODUCTION	82754918	64	0.107	2026-01-05
/WJetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2/NANOAODSIM	WJetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v2	NANOAODSIM	VALID	82035409	60	0.106	2025-12-29
/WJetsToQQ_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToQQ_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	4455853	8	0.013	2025-10-19
/WJetsToQQ_HT-600to800_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToQQ_HT-600to800_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	6793578	13	0.024	2025-10-22
/WJetsToQQ_HT-800toInf_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WJetsToQQ_HT-800toInf_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	6769101	15	0.027	2025-10-24
/WW_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WW_TuneCP5_13TeV-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	15821000	15	0.026	2025-10-17
/WZ_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	WZ_TuneCP5_13TeV-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	7584000	13	0.013	2025-10-22
/ZJetsToQQ_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	ZJetsToQQ_HT-400to600_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	6942718	11	0.021	2025-10-19
/ZJetsToQQ_HT-600to800_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	ZJetsToQQ_HT-600to800_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	5500386	8	0.020	2025-10-19
/ZJetsToQQ_HT-800toInf_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	ZJetsToQQ_HT-800toInf_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	4388402	8	0.018	2025-10-19
/ZZ_TuneCP5_13TeV-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	ZZ_TuneCP5_13TeV-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	1151000	2	0.002	2025-10-18
/ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	2240994	6	0.010	2025-11-28
/ttHTobb_M125_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	ttHTobb_M125_TuneCP5_13TeV-powheg-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	VALID	4937000	11	0.021	2025-10-19
/DiPhotonJetsBox_MGG-80toInf_13TeV-sherpa/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	DiPhotonJetsBox_MGG-80toInf_13TeV-sherpa	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/DY1JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1/NANOAODSIM	DY1JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1	NANOAODSIM	-	-	-	-	-
/DY1JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	DY1JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/DY2JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1/NANOAODSIM	DY2JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1	NANOAODSIM	-	-	-	-	-
/DY2JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	DY2JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/DY3JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1/NANOAODSIM	DY3JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1_ext1-v1	NANOAODSIM	-	-	-	-	-
/DY3JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	DY3JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/DY3JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v3/NANOAODSIM	DY3JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v3	NANOAODSIM	-	-	-	-	-
/DY4JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	DY4JetsToLL_M-10to50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/DY4JetsToLL_M-50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	DY4JetsToLL_M-50_MatchEWPDG20_TuneCP5_13TeV-madgraphMLM-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/DYJetsToLL_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	DYJetsToLL_0J_TuneCP5_13TeV-amcatnloFXFX-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/DYJetsToLL_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	DYJetsToLL_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/DYJetsToLL_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	DYJetsToLL_2J_TuneCP5_13TeV-amcatnloFXFX-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/DYJetsToLL_LHEFilterPtZ-0To50_MatchEWPDG20_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	DYJetsToLL_LHEFilterPtZ-0To50_MatchEWPDG20_TuneCP5_13TeV-amcatnloFXFX-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
/DYJetsToLL_LHEFilterPtZ-100To250_MatchEWPDG20_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1/NANOAODSIM	DYJetsToLL_LHEFilterPtZ-100To250_MatchEWPDG20_TuneCP5_13TeV-amcatnloFXFX-pythia8	RunIISummer20UL16NanoAODv15-150X_mcRun2_asymptotic_v1-v1	NANOAODSIM	-	-	-	-	-
